,dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,continentExp,PopulationDensity
13484,20/04/2020,20,4,2020,0,0,Papua_New_Guinea,PG,PNG,Oceania,19.00436338
13485,19/04/2020,19,4,2020,0,0,Papua_New_Guinea,PG,PNG,Oceania,19.00436338
13486,18/04/2020,18,4,2020,0,0,Papua_New_Guinea,PG,PNG,Oceania,19.00436338
13487,17/04/2020,17,4,2020,5,0,Papua_New_Guinea,PG,PNG,Oceania,19.00436338
13488,16/04/2020,16,4,2020,0,0,Papua_New_Guinea,PG,PNG,Oceania,19.00436338
13489,15/04/2020,15,4,2020,0,0,Papua_New_Guinea,PG,PNG,Oceania,19.00436338
13490,14/04/2020,14,4,2020,0,0,Papua_New_Guinea,PG,PNG,Oceania,19.00436338
13491,13/04/2020,13,4,2020,0,0,Papua_New_Guinea,PG,PNG,Oceania,19.00436338
13492,12/04/2020,12,4,2020,0,0,Papua_New_Guinea,PG,PNG,Oceania,19.00436338
13493,11/04/2020,11,4,2020,0,0,Papua_New_Guinea,PG,PNG,Oceania,19.00436338
13494,10/04/2020,10,4,2020,0,0,Papua_New_Guinea,PG,PNG,Oceania,19.00436338
13495,09/04/2020,9,4,2020,0,0,Papua_New_Guinea,PG,PNG,Oceania,19.00436338
13496,08/04/2020,8,4,2020,1,0,Papua_New_Guinea,PG,PNG,Oceania,19.00436338
13497,07/04/2020,7,4,2020,0,0,Papua_New_Guinea,PG,PNG,Oceania,19.00436338
13498,06/04/2020,6,4,2020,0,0,Papua_New_Guinea,PG,PNG,Oceania,19.00436338
13499,05/04/2020,5,4,2020,0,0,Papua_New_Guinea,PG,PNG,Oceania,19.00436338
13500,04/04/2020,4,4,2020,0,0,Papua_New_Guinea,PG,PNG,Oceania,19.00436338
13501,03/04/2020,3,4,2020,0,0,Papua_New_Guinea,PG,PNG,Oceania,19.00436338
13502,02/04/2020,2,4,2020,0,0,Papua_New_Guinea,PG,PNG,Oceania,19.00436338
13503,01/04/2020,1,4,2020,0,0,Papua_New_Guinea,PG,PNG,Oceania,19.00436338
13504,31/03/2020,31,3,2020,0,0,Papua_New_Guinea,PG,PNG,Oceania,19.00436338
13505,30/03/2020,30,3,2020,0,0,Papua_New_Guinea,PG,PNG,Oceania,19.00436338
13506,29/03/2020,29,3,2020,0,0,Papua_New_Guinea,PG,PNG,Oceania,19.00436338
13507,28/03/2020,28,3,2020,0,0,Papua_New_Guinea,PG,PNG,Oceania,19.00436338
13508,27/03/2020,27,3,2020,0,0,Papua_New_Guinea,PG,PNG,Oceania,19.00436338
13509,26/03/2020,26,3,2020,0,0,Papua_New_Guinea,PG,PNG,Oceania,19.00436338
13510,25/03/2020,25,3,2020,0,0,Papua_New_Guinea,PG,PNG,Oceania,19.00436338
13511,24/03/2020,24,3,2020,0,0,Papua_New_Guinea,PG,PNG,Oceania,19.00436338
13512,23/03/2020,23,3,2020,0,0,Papua_New_Guinea,PG,PNG,Oceania,19.00436338
13513,22/03/2020,22,3,2020,0,0,Papua_New_Guinea,PG,PNG,Oceania,19.00436338
13514,21/03/2020,21,3,2020,1,0,Papua_New_Guinea,PG,PNG,Oceania,19.00436338
13515,22/05/2020,22,5,2020,3,0,Paraguay,PY,PRY,America,17.50835892
13516,21/05/2020,21,5,2020,4,0,Paraguay,PY,PRY,America,17.50835892
13517,20/05/2020,20,5,2020,41,0,Paraguay,PY,PRY,America,17.50835892
13518,19/05/2020,19,5,2020,2,0,Paraguay,PY,PRY,America,17.50835892
13519,18/05/2020,18,5,2020,8,0,Paraguay,PY,PRY,America,17.50835892
13520,17/05/2020,17,5,2020,19,0,Paraguay,PY,PRY,America,17.50835892
13521,16/05/2020,16,5,2020,5,0,Paraguay,PY,PRY,America,17.50835892
13522,15/05/2020,15,5,2020,14,0,Paraguay,PY,PRY,America,17.50835892
13523,14/05/2020,14,5,2020,3,1,Paraguay,PY,PRY,America,17.50835892
13524,13/05/2020,13,5,2020,13,0,Paraguay,PY,PRY,America,17.50835892
13525,12/05/2020,12,5,2020,11,0,Paraguay,PY,PRY,America,17.50835892
13526,11/05/2020,11,5,2020,24,0,Paraguay,PY,PRY,America,17.50835892
13527,10/05/2020,10,5,2020,126,0,Paraguay,PY,PRY,America,17.50835892
13528,09/05/2020,9,5,2020,101,0,Paraguay,PY,PRY,America,17.50835892
13529,08/05/2020,8,5,2020,22,0,Paraguay,PY,PRY,America,17.50835892
13530,07/05/2020,7,5,2020,9,0,Paraguay,PY,PRY,America,17.50835892
13531,06/05/2020,6,5,2020,16,0,Paraguay,PY,PRY,America,17.50835892
13532,05/05/2020,5,5,2020,19,0,Paraguay,PY,PRY,America,17.50835892
13533,04/05/2020,4,5,2020,26,0,Paraguay,PY,PRY,America,17.50835892
13534,03/05/2020,3,5,2020,37,0,Paraguay,PY,PRY,America,17.50835892
13535,02/05/2020,2,5,2020,67,0,Paraguay,PY,PRY,America,17.50835892
13536,01/05/2020,1,5,2020,17,1,Paraguay,PY,PRY,America,17.50835892
13537,30/04/2020,30,4,2020,10,0,Paraguay,PY,PRY,America,17.50835892
13538,29/04/2020,29,4,2020,9,0,Paraguay,PY,PRY,America,17.50835892
13539,28/04/2020,28,4,2020,2,0,Paraguay,PY,PRY,America,17.50835892
13540,27/04/2020,27,4,2020,0,0,Paraguay,PY,PRY,America,17.50835892
13541,26/04/2020,26,4,2020,5,0,Paraguay,PY,PRY,America,17.50835892
13542,25/04/2020,25,4,2020,3,0,Paraguay,PY,PRY,America,17.50835892
13543,24/04/2020,24,4,2020,7,0,Paraguay,PY,PRY,America,17.50835892
13544,23/04/2020,23,4,2020,0,0,Paraguay,PY,PRY,America,17.50835892
13545,22/04/2020,22,4,2020,5,1,Paraguay,PY,PRY,America,17.50835892
13546,21/04/2020,21,4,2020,2,0,Paraguay,PY,PRY,America,17.50835892
13547,20/04/2020,20,4,2020,4,0,Paraguay,PY,PRY,America,17.50835892
13548,19/04/2020,19,4,2020,0,0,Paraguay,PY,PRY,America,17.50835892
13549,18/04/2020,18,4,2020,28,0,Paraguay,PY,PRY,America,17.50835892
13550,17/04/2020,17,4,2020,0,0,Paraguay,PY,PRY,America,17.50835892
13551,16/04/2020,16,4,2020,13,0,Paraguay,PY,PRY,America,17.50835892
13552,15/04/2020,15,4,2020,2,1,Paraguay,PY,PRY,America,17.50835892
13553,14/04/2020,14,4,2020,12,1,Paraguay,PY,PRY,America,17.50835892
13554,13/04/2020,13,4,2020,13,0,Paraguay,PY,PRY,America,17.50835892
13555,12/04/2020,12,4,2020,1,0,Paraguay,PY,PRY,America,17.50835892
13556,11/04/2020,11,4,2020,4,0,Paraguay,PY,PRY,America,17.50835892
13557,10/04/2020,10,4,2020,5,1,Paraguay,PY,PRY,America,17.50835892
13558,09/04/2020,9,4,2020,9,0,Paraguay,PY,PRY,America,17.50835892
13559,08/04/2020,8,4,2020,2,0,Paraguay,PY,PRY,America,17.50835892
13560,07/04/2020,7,4,2020,0,0,Paraguay,PY,PRY,America,17.50835892
13561,06/04/2020,6,4,2020,9,2,Paraguay,PY,PRY,America,17.50835892
13562,05/04/2020,5,4,2020,8,0,Paraguay,PY,PRY,America,17.50835892
13563,04/04/2020,4,4,2020,19,0,Paraguay,PY,PRY,America,17.50835892
13564,03/04/2020,3,4,2020,8,0,Paraguay,PY,PRY,America,17.50835892
13565,02/04/2020,2,4,2020,0,0,Paraguay,PY,PRY,America,17.50835892
13566,01/04/2020,1,4,2020,4,0,Paraguay,PY,PRY,America,17.50835892
13567,31/03/2020,31,3,2020,1,0,Paraguay,PY,PRY,America,17.50835892
13568,30/03/2020,30,3,2020,5,0,Paraguay,PY,PRY,America,17.50835892
13569,29/03/2020,29,3,2020,3,0,Paraguay,PY,PRY,America,17.50835892
13570,28/03/2020,28,3,2020,4,0,Paraguay,PY,PRY,America,17.50835892
13571,27/03/2020,27,3,2020,11,0,Paraguay,PY,PRY,America,17.50835892
13572,26/03/2020,26,3,2020,4,0,Paraguay,PY,PRY,America,17.50835892
13573,25/03/2020,25,3,2020,10,2,Paraguay,PY,PRY,America,17.50835892
13574,24/03/2020,24,3,2020,5,0,Paraguay,PY,PRY,America,17.50835892
13575,23/03/2020,23,3,2020,0,0,Paraguay,PY,PRY,America,17.50835892
13576,22/03/2020,22,3,2020,4,0,Paraguay,PY,PRY,America,17.50835892
13577,21/03/2020,21,3,2020,5,1,Paraguay,PY,PRY,America,17.50835892
13578,20/03/2020,20,3,2020,2,0,Paraguay,PY,PRY,America,17.50835892
13579,19/03/2020,19,3,2020,0,0,Paraguay,PY,PRY,America,17.50835892
13580,18/03/2020,18,3,2020,2,0,Paraguay,PY,PRY,America,17.50835892
13581,17/03/2020,17,3,2020,1,0,Paraguay,PY,PRY,America,17.50835892
13582,16/03/2020,16,3,2020,1,0,Paraguay,PY,PRY,America,17.50835892
13583,14/03/2020,14,3,2020,1,0,Paraguay,PY,PRY,America,17.50835892
13584,13/03/2020,13,3,2020,1,0,Paraguay,PY,PRY,America,17.50835892
13585,11/03/2020,11,3,2020,4,0,Paraguay,PY,PRY,America,17.50835892
13586,08/03/2020,8,3,2020,1,0,Paraguay,PY,PRY,America,17.50835892
13587,22/05/2020,22,5,2020,4749,124,Peru,PE,PER,America,24.99160625
13588,21/05/2020,21,5,2020,4537,110,Peru,PE,PER,America,24.99160625
13589,20/05/2020,20,5,2020,4550,125,Peru,PE,PER,America,24.99160625
13590,19/05/2020,19,5,2020,2660,141,Peru,PE,PER,America,24.99160625
13591,18/05/2020,18,5,2020,3732,125,Peru,PE,PER,America,24.99160625
13592,17/05/2020,17,5,2020,4046,130,Peru,PE,PER,America,24.99160625
13593,16/05/2020,16,5,2020,3891,126,Peru,PE,PER,America,24.99160625
13594,15/05/2020,15,5,2020,4298,98,Peru,PE,PER,America,24.99160625
13595,14/05/2020,14,5,2020,4247,112,Peru,PE,PER,America,24.99160625
13596,13/05/2020,13,5,2020,3237,96,Peru,PE,PER,America,24.99160625
13597,12/05/2020,12,5,2020,1515,72,Peru,PE,PER,America,24.99160625
13598,11/05/2020,11,5,2020,2292,75,Peru,PE,PER,America,24.99160625
13599,10/05/2020,10,5,2020,3168,100,Peru,PE,PER,America,24.99160625
13600,09/05/2020,9,5,2020,3321,87,Peru,PE,PER,America,24.99160625
13601,08/05/2020,8,5,2020,3709,94,Peru,PE,PER,America,24.99160625
13602,07/05/2020,7,5,2020,3628,89,Peru,PE,PER,America,24.99160625
13603,06/05/2020,6,5,2020,3817,100,Peru,PE,PER,America,24.99160625
13604,05/05/2020,5,5,2020,1444,58,Peru,PE,PER,America,24.99160625
13605,04/05/2020,4,5,2020,3394,86,Peru,PE,PER,America,24.99160625
13606,03/05/2020,3,5,2020,2075,76,Peru,PE,PER,America,24.99160625
13607,02/05/2020,2,5,2020,3483,73,Peru,PE,PER,America,24.99160625
13608,01/05/2020,1,5,2020,3045,108,Peru,PE,PER,America,24.99160625
13609,30/04/2020,30,4,2020,2741,89,Peru,PE,PER,America,24.99160625
13610,29/04/2020,29,4,2020,2491,72,Peru,PE,PER,America,24.99160625
13611,28/04/2020,28,4,2020,1182,54,Peru,PE,PER,America,24.99160625
13612,27/04/2020,27,4,2020,2186,28,Peru,PE,PER,America,24.99160625
13613,26/04/2020,26,4,2020,3683,66,Peru,PE,PER,America,24.99160625
13614,25/04/2020,25,4,2020,734,62,Peru,PE,PER,America,24.99160625
13615,24/04/2020,24,4,2020,1664,42,Peru,PE,PER,America,24.99160625
13616,23/04/2020,23,4,2020,1413,46,Peru,PE,PER,America,24.99160625
13617,22/04/2020,22,4,2020,1512,39,Peru,PE,PER,America,24.99160625
13618,21/04/2020,21,4,2020,697,45,Peru,PE,PER,America,24.99160625
13619,20/04/2020,20,4,2020,1208,52,Peru,PE,PER,America,24.99160625
13620,19/04/2020,19,4,2020,931,48,Peru,PE,PER,America,24.99160625
13621,18/04/2020,18,4,2020,998,26,Peru,PE,PER,America,24.99160625
13622,17/04/2020,17,4,2020,1016,20,Peru,PE,PER,America,24.99160625
13623,16/04/2020,16,4,2020,1172,24,Peru,PE,PER,America,24.99160625
13624,15/04/2020,15,4,2020,2784,37,Peru,PE,PER,America,24.99160625
13625,14/04/2020,14,4,2020,0,0,Peru,PE,PER,America,24.99160625
13626,13/04/2020,13,4,2020,671,12,Peru,PE,PER,America,24.99160625
13627,12/04/2020,12,4,2020,951,12,Peru,PE,PER,America,24.99160625
13628,11/04/2020,11,4,2020,641,31,Peru,PE,PER,America,24.99160625
13629,10/04/2020,10,4,2020,914,17,Peru,PE,PER,America,24.99160625
13630,09/04/2020,9,4,2020,1388,14,Peru,PE,PER,America,24.99160625
13631,08/04/2020,8,4,2020,393,15,Peru,PE,PER,America,24.99160625
13632,07/04/2020,7,4,2020,280,9,Peru,PE,PER,America,24.99160625
13633,06/04/2020,6,4,2020,535,10,Peru,PE,PER,America,24.99160625
13634,05/04/2020,5,4,2020,151,12,Peru,PE,PER,America,24.99160625
13635,04/04/2020,4,4,2020,181,6,Peru,PE,PER,America,24.99160625
13636,03/04/2020,3,4,2020,91,8,Peru,PE,PER,America,24.99160625
13637,02/04/2020,2,4,2020,258,17,Peru,PE,PER,America,24.99160625
13638,01/04/2020,1,4,2020,115,6,Peru,PE,PER,America,24.99160625
13639,31/03/2020,31,3,2020,98,6,Peru,PE,PER,America,24.99160625
13640,30/03/2020,30,3,2020,181,2,Peru,PE,PER,America,24.99160625
13641,29/03/2020,29,3,2020,36,5,Peru,PE,PER,America,24.99160625
13642,28/03/2020,28,3,2020,55,2,Peru,PE,PER,America,24.99160625
13643,27/03/2020,27,3,2020,22,1,Peru,PE,PER,America,24.99160625
13644,26/03/2020,26,3,2020,142,1,Peru,PE,PER,America,24.99160625
13645,25/03/2020,25,3,2020,21,2,Peru,PE,PER,America,24.99160625
13646,24/03/2020,24,3,2020,32,0,Peru,PE,PER,America,24.99160625
13647,23/03/2020,23,3,2020,45,0,Peru,PE,PER,America,24.99160625
13648,22/03/2020,22,3,2020,55,2,Peru,PE,PER,America,24.99160625
13649,21/03/2020,21,3,2020,29,1,Peru,PE,PER,America,24.99160625
13650,20/03/2020,20,3,2020,89,2,Peru,PE,PER,America,24.99160625
13651,19/03/2020,19,3,2020,28,0,Peru,PE,PER,America,24.99160625
13652,18/03/2020,18,3,2020,31,0,Peru,PE,PER,America,24.99160625
13653,17/03/2020,17,3,2020,15,0,Peru,PE,PER,America,24.99160625
13654,16/03/2020,16,3,2020,28,0,Peru,PE,PER,America,24.99160625
13655,15/03/2020,15,3,2020,5,0,Peru,PE,PER,America,24.99160625
13656,14/03/2020,14,3,2020,16,0,Peru,PE,PER,America,24.99160625
13657,13/03/2020,13,3,2020,5,0,Peru,PE,PER,America,24.99160625
13658,12/03/2020,12,3,2020,6,0,Peru,PE,PER,America,24.99160625
13659,11/03/2020,11,3,2020,2,0,Peru,PE,PER,America,24.99160625
13660,10/03/2020,10,3,2020,2,0,Peru,PE,PER,America,24.99160625
13661,09/03/2020,9,3,2020,6,0,Peru,PE,PER,America,24.99160625
13662,07/03/2020,7,3,2020,1,0,Peru,PE,PER,America,24.99160625
13663,22/05/2020,22,5,2020,213,4,Philippines,PH,PHL,Asia,357.6883053
13664,21/05/2020,21,5,2020,279,5,Philippines,PH,PHL,Asia,357.6883053
13665,20/05/2020,20,5,2020,224,6,Philippines,PH,PHL,Asia,357.6883053
13666,19/05/2020,19,5,2020,205,7,Philippines,PH,PHL,Asia,357.6883053
13667,18/05/2020,18,5,2020,208,7,Philippines,PH,PHL,Asia,357.6883053
13668,17/05/2020,17,5,2020,214,11,Philippines,PH,PHL,Asia,357.6883053
13669,16/05/2020,16,5,2020,215,16,Philippines,PH,PHL,Asia,357.6883053
13670,15/05/2020,15,5,2020,258,18,Philippines,PH,PHL,Asia,357.6883053
13671,14/05/2020,14,5,2020,268,21,Philippines,PH,PHL,Asia,357.6883053
13672,13/05/2020,13,5,2020,264,25,Philippines,PH,PHL,Asia,357.6883053
13673,12/05/2020,12,5,2020,292,7,Philippines,PH,PHL,Asia,357.6883053
13674,11/05/2020,11,5,2020,184,15,Philippines,PH,PHL,Asia,357.6883053
13675,10/05/2020,10,5,2020,147,8,Philippines,PH,PHL,Asia,357.6883053
13676,09/05/2020,9,5,2020,120,11,Philippines,PH,PHL,Asia,357.6883053
13677,08/05/2020,8,5,2020,339,27,Philippines,PH,PHL,Asia,357.6883053
13678,07/05/2020,7,5,2020,320,21,Philippines,PH,PHL,Asia,357.6883053
13679,06/05/2020,6,5,2020,199,14,Philippines,PH,PHL,Asia,357.6883053
13680,05/05/2020,5,5,2020,262,16,Philippines,PH,PHL,Asia,357.6883053
13681,04/05/2020,4,5,2020,295,4,Philippines,PH,PHL,Asia,357.6883053
13682,03/05/2020,3,5,2020,156,24,Philippines,PH,PHL,Asia,357.6883053
13683,02/05/2020,2,5,2020,284,11,Philippines,PH,PHL,Asia,357.6883053
13684,01/05/2020,1,5,2020,276,10,Philippines,PH,PHL,Asia,357.6883053
13685,30/04/2020,30,4,2020,254,28,Philippines,PH,PHL,Asia,357.6883053
13686,29/04/2020,29,4,2020,181,19,Philippines,PH,PHL,Asia,357.6883053
13687,28/04/2020,28,4,2020,198,10,Philippines,PH,PHL,Asia,357.6883053
13688,27/04/2020,27,4,2020,285,7,Philippines,PH,PHL,Asia,357.6883053
13689,26/04/2020,26,4,2020,102,17,Philippines,PH,PHL,Asia,357.6883053
13690,25/04/2020,25,4,2020,211,15,Philippines,PH,PHL,Asia,357.6883053
13691,24/04/2020,24,4,2020,271,16,Philippines,PH,PHL,Asia,357.6883053
13692,23/04/2020,23,4,2020,111,9,Philippines,PH,PHL,Asia,357.6883053
13693,22/04/2020,22,4,2020,140,9,Philippines,PH,PHL,Asia,357.6883053
13694,21/04/2020,21,4,2020,200,19,Philippines,PH,PHL,Asia,357.6883053
13695,20/04/2020,20,4,2020,172,12,Philippines,PH,PHL,Asia,357.6883053
13696,19/04/2020,19,4,2020,209,10,Philippines,PH,PHL,Asia,357.6883053
13697,18/04/2020,18,4,2020,218,25,Philippines,PH,PHL,Asia,357.6883053
13698,17/04/2020,17,4,2020,207,13,Philippines,PH,PHL,Asia,357.6883053
13699,16/04/2020,16,4,2020,230,14,Philippines,PH,PHL,Asia,357.6883053
13700,15/04/2020,15,4,2020,291,20,Philippines,PH,PHL,Asia,357.6883053
13701,14/04/2020,14,4,2020,284,18,Philippines,PH,PHL,Asia,357.6883053
13702,13/04/2020,13,4,2020,220,50,Philippines,PH,PHL,Asia,357.6883053
13703,12/04/2020,12,4,2020,352,44,Philippines,PH,PHL,Asia,357.6883053
13704,11/04/2020,11,4,2020,0,0,Philippines,PH,PHL,Asia,357.6883053
13705,10/04/2020,10,4,2020,206,21,Philippines,PH,PHL,Asia,357.6883053
13706,09/04/2020,9,4,2020,106,5,Philippines,PH,PHL,Asia,357.6883053
13707,08/04/2020,8,4,2020,104,14,Philippines,PH,PHL,Asia,357.6883053
13708,07/04/2020,7,4,2020,414,11,Philippines,PH,PHL,Asia,357.6883053
13709,06/04/2020,6,4,2020,152,8,Philippines,PH,PHL,Asia,357.6883053
13710,05/04/2020,5,4,2020,76,8,Philippines,PH,PHL,Asia,357.6883053
13711,04/04/2020,4,4,2020,385,29,Philippines,PH,PHL,Asia,357.6883053
13712,03/04/2020,3,4,2020,322,11,Philippines,PH,PHL,Asia,357.6883053
13713,02/04/2020,2,4,2020,227,8,Philippines,PH,PHL,Asia,357.6883053
13714,01/04/2020,1,4,2020,0,0,Philippines,PH,PHL,Asia,357.6883053
13715,31/03/2020,31,3,2020,666,17,Philippines,PH,PHL,Asia,357.6883053
13716,30/03/2020,30,3,2020,343,3,Philippines,PH,PHL,Asia,357.6883053
13717,29/03/2020,29,3,2020,272,14,Philippines,PH,PHL,Asia,357.6883053
13718,28/03/2020,28,3,2020,96,9,Philippines,PH,PHL,Asia,357.6883053
13719,27/03/2020,27,3,2020,71,7,Philippines,PH,PHL,Asia,357.6883053
13720,26/03/2020,26,3,2020,84,3,Philippines,PH,PHL,Asia,357.6883053
13721,25/03/2020,25,3,2020,90,2,Philippines,PH,PHL,Asia,357.6883053
13722,24/03/2020,24,3,2020,82,8,Philippines,PH,PHL,Asia,357.6883053
13723,23/03/2020,23,3,2020,0,0,Philippines,PH,PHL,Asia,357.6883053
13724,22/03/2020,22,3,2020,150,7,Philippines,PH,PHL,Asia,357.6883053
13725,21/03/2020,21,3,2020,0,0,Philippines,PH,PHL,Asia,357.6883053
13726,20/03/2020,20,3,2020,28,1,Philippines,PH,PHL,Asia,357.6883053
13727,19/03/2020,19,3,2020,15,3,Philippines,PH,PHL,Asia,357.6883053
13728,18/03/2020,18,3,2020,45,2,Philippines,PH,PHL,Asia,357.6883053
13729,17/03/2020,17,3,2020,2,0,Philippines,PH,PHL,Asia,357.6883053
13730,16/03/2020,16,3,2020,29,6,Philippines,PH,PHL,Asia,357.6883053
13731,15/03/2020,15,3,2020,47,0,Philippines,PH,PHL,Asia,357.6883053
13732,14/03/2020,14,3,2020,12,4,Philippines,PH,PHL,Asia,357.6883053
13733,13/03/2020,13,3,2020,3,0,Philippines,PH,PHL,Asia,357.6883053
13734,12/03/2020,12,3,2020,16,1,Philippines,PH,PHL,Asia,357.6883053
13735,11/03/2020,11,3,2020,0,0,Philippines,PH,PHL,Asia,357.6883053
13736,10/03/2020,10,3,2020,23,0,Philippines,PH,PHL,Asia,357.6883053
13737,09/03/2020,9,3,2020,4,0,Philippines,PH,PHL,Asia,357.6883053
13738,08/03/2020,8,3,2020,1,0,Philippines,PH,PHL,Asia,357.6883053
13739,07/03/2020,7,3,2020,2,0,Philippines,PH,PHL,Asia,357.6883053
13740,02/03/2020,2,3,2020,0,0,Philippines,PH,PHL,Asia,357.6883053
13741,01/03/2020,1,3,2020,0,0,Philippines,PH,PHL,Asia,357.6883053
13742,29/02/2020,29,2,2020,0,0,Philippines,PH,PHL,Asia,357.6883053
13743,28/02/2020,28,2,2020,0,0,Philippines,PH,PHL,Asia,357.6883053
13744,27/02/2020,27,2,2020,0,0,Philippines,PH,PHL,Asia,357.6883053
13745,26/02/2020,26,2,2020,0,0,Philippines,PH,PHL,Asia,357.6883053
13746,25/02/2020,25,2,2020,0,0,Philippines,PH,PHL,Asia,357.6883053
13747,24/02/2020,24,2,2020,0,0,Philippines,PH,PHL,Asia,357.6883053
13748,23/02/2020,23,2,2020,0,0,Philippines,PH,PHL,Asia,357.6883053
13749,22/02/2020,22,2,2020,0,0,Philippines,PH,PHL,Asia,357.6883053
13750,21/02/2020,21,2,2020,0,0,Philippines,PH,PHL,Asia,357.6883053
13751,20/02/2020,20,2,2020,0,0,Philippines,PH,PHL,Asia,357.6883053
13752,19/02/2020,19,2,2020,0,0,Philippines,PH,PHL,Asia,357.6883053
13753,18/02/2020,18,2,2020,0,0,Philippines,PH,PHL,Asia,357.6883053
13754,17/02/2020,17,2,2020,0,0,Philippines,PH,PHL,Asia,357.6883053
13755,16/02/2020,16,2,2020,0,0,Philippines,PH,PHL,Asia,357.6883053
13756,15/02/2020,15,2,2020,0,0,Philippines,PH,PHL,Asia,357.6883053
13757,14/02/2020,14,2,2020,0,0,Philippines,PH,PHL,Asia,357.6883053
13758,13/02/2020,13,2,2020,0,0,Philippines,PH,PHL,Asia,357.6883053
13759,12/02/2020,12,2,2020,0,0,Philippines,PH,PHL,Asia,357.6883053
13760,11/02/2020,11,2,2020,0,0,Philippines,PH,PHL,Asia,357.6883053
13761,10/02/2020,10,2,2020,0,0,Philippines,PH,PHL,Asia,357.6883053
13762,09/02/2020,9,2,2020,0,0,Philippines,PH,PHL,Asia,357.6883053
13763,08/02/2020,8,2,2020,0,0,Philippines,PH,PHL,Asia,357.6883053
13764,07/02/2020,7,2,2020,0,0,Philippines,PH,PHL,Asia,357.6883053
13765,06/02/2020,6,2,2020,1,0,Philippines,PH,PHL,Asia,357.6883053
13766,05/02/2020,5,2,2020,0,0,Philippines,PH,PHL,Asia,357.6883053
13767,04/02/2020,4,2,2020,0,0,Philippines,PH,PHL,Asia,357.6883053
13768,03/02/2020,3,2,2020,0,0,Philippines,PH,PHL,Asia,357.6883053
13769,02/02/2020,2,2,2020,1,1,Philippines,PH,PHL,Asia,357.6883053
13770,01/02/2020,1,2,2020,0,0,Philippines,PH,PHL,Asia,357.6883053
13771,31/01/2020,31,1,2020,0,0,Philippines,PH,PHL,Asia,357.6883053
13772,30/01/2020,30,1,2020,1,0,Philippines,PH,PHL,Asia,357.6883053
13773,29/01/2020,29,1,2020,0,0,Philippines,PH,PHL,Asia,357.6883053
13774,28/01/2020,28,1,2020,0,0,Philippines,PH,PHL,Asia,357.6883053
13775,27/01/2020,27,1,2020,0,0,Philippines,PH,PHL,Asia,357.6883053
13776,26/01/2020,26,1,2020,0,0,Philippines,PH,PHL,Asia,357.6883053
13777,25/01/2020,25,1,2020,0,0,Philippines,PH,PHL,Asia,357.6883053
13778,24/01/2020,24,1,2020,0,0,Philippines,PH,PHL,Asia,357.6883053
13779,23/01/2020,23,1,2020,0,0,Philippines,PH,PHL,Asia,357.6883053
13780,22/01/2020,22,1,2020,0,0,Philippines,PH,PHL,Asia,357.6883053
13781,21/01/2020,21,1,2020,0,0,Philippines,PH,PHL,Asia,357.6883053
13782,20/01/2020,20,1,2020,0,0,Philippines,PH,PHL,Asia,357.6883053
13783,19/01/2020,19,1,2020,0,0,Philippines,PH,PHL,Asia,357.6883053
13784,18/01/2020,18,1,2020,0,0,Philippines,PH,PHL,Asia,357.6883053
13785,17/01/2020,17,1,2020,0,0,Philippines,PH,PHL,Asia,357.6883053
13786,16/01/2020,16,1,2020,0,0,Philippines,PH,PHL,Asia,357.6883053
13787,15/01/2020,15,1,2020,0,0,Philippines,PH,PHL,Asia,357.6883053
13788,14/01/2020,14,1,2020,0,0,Philippines,PH,PHL,Asia,357.6883053
13789,13/01/2020,13,1,2020,0,0,Philippines,PH,PHL,Asia,357.6883053
13790,12/01/2020,12,1,2020,0,0,Philippines,PH,PHL,Asia,357.6883053
13791,11/01/2020,11,1,2020,0,0,Philippines,PH,PHL,Asia,357.6883053
13792,10/01/2020,10,1,2020,0,0,Philippines,PH,PHL,Asia,357.6883053
13793,09/01/2020,9,1,2020,0,0,Philippines,PH,PHL,Asia,357.6883053
13794,08/01/2020,8,1,2020,0,0,Philippines,PH,PHL,Asia,357.6883053
13795,07/01/2020,7,1,2020,0,0,Philippines,PH,PHL,Asia,357.6883053
13796,06/01/2020,6,1,2020,0,0,Philippines,PH,PHL,Asia,357.6883053
13797,05/01/2020,5,1,2020,0,0,Philippines,PH,PHL,Asia,357.6883053
13798,04/01/2020,4,1,2020,0,0,Philippines,PH,PHL,Asia,357.6883053
13799,03/01/2020,3,1,2020,0,0,Philippines,PH,PHL,Asia,357.6883053
13800,02/01/2020,2,1,2020,0,0,Philippines,PH,PHL,Asia,357.6883053
13801,01/01/2020,1,1,2020,0,0,Philippines,PH,PHL,Asia,357.6883053
13802,31/12/2019,31,12,2019,0,0,Philippines,PH,PHL,Asia,357.6883053
13803,22/05/2020,22,5,2020,404,10,Poland,PL,POL,Europe,124.02348219999999
13804,21/05/2020,21,5,2020,471,14,Poland,PL,POL,Europe,124.02348219999999
13805,20/05/2020,20,5,2020,383,12,Poland,PL,POL,Europe,124.02348219999999
13806,19/05/2020,19,5,2020,356,11,Poland,PL,POL,Europe,124.02348219999999
13807,18/05/2020,18,5,2020,272,10,Poland,PL,POL,Europe,124.02348219999999
13808,17/05/2020,17,5,2020,241,8,Poland,PL,POL,Europe,124.02348219999999
13809,16/05/2020,16,5,2020,401,24,Poland,PL,POL,Europe,124.02348219999999
13810,15/05/2020,15,5,2020,411,22,Poland,PL,POL,Europe,124.02348219999999
